longitude,latitude,city,wrb4_code,physical_root_depth,physical_available_water_capacity,basic_ph,basic_organic_carbon,basic_total_nitrogen,basic_c/n_ratio,texture_clay,texture_silt,texture_sand,texture_coarse_fragments,physical_bulk_density,physical_reference_bulk_density,chemical_cation_exchange_capacity,chemical_clay_cec,chemical_effective_cec,chemical_total_exchangeable_bases,chemical_base_saturation,chemical_exchangeable_sodium_percentage,chemical_aluminum_saturation,salinity_electrical_conductivity,salinity_total_carbon_equivalent,salinity_gypsum_content
40.6,40.2,Bayburt,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
40.6,40.4,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
40.8,37.2,Mardin,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
40.8,37.4,Mardin,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
40.8,37.6,Mardin,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
40.8,37.8,Diyarbakır,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
40.8,38.0,Diyarbakır,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
40.8,38.2,Diyarbakır,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
40.8,38.4,Diyarbakır,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
40.8,38.6,Bingöl,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
40.8,38.8,Bingöl,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
40.8,39.0,Bingöl,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
40.8,39.2,Bingöl,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
40.8,39.4,Bingöl,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
40.8,39.8,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
40.8,40.0,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
40.8,40.2,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
40.8,40.4,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
41.0,37.2,Mardin,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
41.0,37.4,Mardin,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
41.0,37.6,Mardin,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.0,37.8,Batman,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.0,38.0,Diyarbakır,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.0,38.2,Diyarbakır,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.0,38.4,Diyarbakır,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.0,38.6,Diyarbakır,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
41.0,38.8,Bingöl,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
41.0,39.0,Bingöl,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
41.0,39.2,Bingöl,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
41.0,39.4,Bingöl,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
41.0,39.8,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
41.0,40.0,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
41.0,40.2,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
41.0,40.4,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
41.0,40.6,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
41.2,37.2,Mardin,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
41.2,37.4,Mardin,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
41.2,37.6,Batman,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.2,37.8,Batman,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.2,38.0,Batman,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.2,38.2,Diyarbakır,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.2,38.4,Diyarbakır,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.2,38.6,Diyarbakır,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
41.2,38.8,Muş,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
41.2,39.0,Muş,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
41.2,39.2,Muş,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
41.2,39.4,Erzurum,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
41.2,39.6,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
41.2,39.8,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
41.2,40.0,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
41.2,40.2,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
41.2,40.4,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
41.2,40.6,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
41.2,40.8,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
41.4,37.2,Mardin,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
41.4,37.4,Mardin,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
41.4,37.6,Batman,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.4,37.8,Batman,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.4,38.0,Batman,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.4,38.2,Batman,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.4,38.4,Batman,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.4,38.6,Muş,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
41.4,38.8,Muş,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
41.4,39.0,Muş,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
41.4,39.2,Muş,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
41.4,39.4,Erzurum,CMeu,1,140,6.2,2.573,1.91,14.0,14.0,46.0,40.0,15.0,1.24,1.59,18.0,74.0,15.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6
41.4,39.6,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
41.4,39.8,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
41.4,40.0,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
41.4,40.2,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
41.4,40.4,Erzurum,CMcr,1,159,6.5,1.181,1.34,11.0,29.0,27.0,44.0,5.0,1.35,1.84,17.0,42.0,14.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6
41.4,40.6,Artvin,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
41.4,40.8,Artvin,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
41.4,41.0,Artvin,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
41.4,41.2,Artvin,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
41.4,41.4,Artvin,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
41.6,37.2,Mardin,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
41.6,37.4,Şırnak,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
41.6,37.6,Batman,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.6,37.8,Batman,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.6,38.2,Batman,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.6,38.4,Batman,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
41.6,38.6,Bitlis,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.6,38.8,Muş,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.6,39.0,Muş,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.6,39.2,Muş,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.6,39.4,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.6,39.6,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.6,39.8,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.6,40.0,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.6,40.2,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.6,40.4,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.6,40.6,Erzurum,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
41.6,40.8,Artvin,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
41.6,41.0,Artvin,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
41.6,41.2,Artvin,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
41.6,41.4,Artvin,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
41.8,37.2,Şırnak,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
41.8,37.4,Mardin,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
41.8,37.6,Mardin,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
41.8,38.6,Bitlis,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.8,38.8,Muş,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.8,39.0,Muş,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.8,39.2,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.8,39.4,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.8,39.6,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.8,39.8,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.8,40.0,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.8,40.2,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.8,40.4,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
41.8,40.6,Erzurum,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
41.8,40.8,Artvin,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
41.8,41.0,Artvin,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
41.8,41.2,Artvin,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
41.8,41.4,Artvin,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
42.0,37.2,Şırnak,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
42.0,37.4,Şırnak,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
42.0,38.6,Bitlis,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
42.0,38.8,Muş,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
42.0,39.0,Muş,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
42.0,39.2,Muş,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
42.0,39.4,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
42.0,39.6,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
42.0,39.8,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
42.0,40.0,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
42.0,40.2,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
42.0,40.4,Erzurum,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
42.0,40.6,Erzurum,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
42.0,40.8,Erzurum,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
42.0,41.2,Artvin,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
42.0,41.4,Artvin,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
42.2,38.6,Bitlis,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
42.2,38.8,Bitlis,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
42.2,39.0,Muş,KScc,1,154,7.7,1.893,1.78,10.0,23.0,42.0,35.0,6.0,1.38,1.75,20.0,60.0,39.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2
